id,name,timestamp,day_of_call,hour_of_day,wait_time,issue_category,resolution_status
a2a13d95-1fe4-46b0-b608-5e5c48de13c5,Matthew Sloan,2026-03-23 21:16:53.083965,Monday,21,22,Technical,True
06e7a068-c256-4171-b490-02f0107b7e79,Juan Yu,2026-02-14 19:00:02.943221,Saturday,19,10,Service,True
e876ad84-24da-4ed2-b44f-c8d3bf40e43e,Leslie Bird,2026-03-16 04:16:38.675231,Monday,4,25,Account,True
867a5171-da9f-4915-ad8d-7f495f37cd9d,Kaylee Hamilton,2026-04-12 14:23:32.432435,Sunday,14,21,Technical,False
68323d09-857d-462a-b9e0-8537063d5c54,David Ramirez,2026-01-16 16:47:23.017601,Friday,16,44,Technical,False
a9dd087b-82fe-4a24-b539-ffa91d846fa2,Melissa Carlson,2026-02-23 15:18:40.355237,Monday,15,38,Service,False
ab0ad288-3d30-43e4-a42c-9054e35b8052,Natasha Gross,2026-05-17 12:32:23.683254,Sunday,12,13,Account,False
b1595259-9294-48c0-b0e7-484781ec28ff,Thomas Rivas,2026-05-13 10:50:19.255328,Wednesday,10,21,Billing,True
6a7b24d4-bf9a-453f-af73-a2e9c1e9a0fd,Gabriel Rogers,2026-02-06 05:22:36.663281,Friday,5,11,Billing,False
096057da-fa71-41cb-b815-21ee06d9a47b,Joseph Lopez,2026-02-03 00:03:59.156301,Tuesday,0,14,Account,False
2f5594b5-477f-4971-b42c-d80c5519dbe6,Morgan Price,2026-01-23 04:33:59.078070,Friday,4,15,Service,True
894250b2-e581-4ff6-80bf-e10b1e5f417d,Melanie Bush,2026-01-20 23:31:44.941454,Tuesday,23,7,Billing,False
f3425077-7161-40c2-9d0b-74d73e9cd8ac,Eddie Martinez,2026-01-08 09:25:06.624111,Thursday,9,33,Billing,False
509770d6-6f61-4737-8af7-a0660ca96a37,Sara Pace,2026-01-19 15:41:16.293040,Monday,15,26,Technical,True
2ecb4d9e-0f59-4ff8-9603-d7b597e6f580,Carrie Armstrong,2026-05-13 23:02:02.698555,Wednesday,23,3,Account,False
7a908bea-5f2b-4ed0-801b-211f48378acf,Jennifer Cobb MD,2026-03-07 19:59:20.361814,Saturday,19,2,Technical,True
fd360651-1f2b-4dbe-9455-a27dc2858996,Eddie Perry,2026-03-29 19:42:08.005300,Sunday,19,15,Billing,False
c88040fe-c660-4784-9241-139e7f192eb8,Samuel Dunn,2026-03-16 10:58:55.455266,Monday,10,24,Account,False
24ce7e61-a74c-4ad0-8307-ad0d19525ab1,Jacob Arroyo,2026-03-16 07:02:46.366134,Monday,7,15,Service,False
6351f3ab-e6a8-4ec3-9d55-56dad26769f7,John Pope,2026-02-21 21:50:50.392384,Saturday,21,11,Account,False
6336f9ab-dbbe-48c3-bcd8-b298218cfc4f,Matthew Ayala,2026-02-08 11:24:22.997208,Sunday,11,30,Billing,True
b3c60926-d2c9-4203-9d2b-180f3c60e448,Zachary Davis,2026-01-01 18:29:42.583538,Thursday,18,11,Billing,False
7d3a0cf0-879b-4ace-872e-27951eda7a10,Melissa David,2026-04-26 03:01:07.034726,Sunday,3,9,Technical,True
0602c23a-ed43-4ac2-a38d-a202fa8dde10,Alexander Martin,2026-03-04 21:05:19.270814,Wednesday,21,5,Account,False
2ebd5510-8347-4ded-8513-6ed7cb2dde90,Elizabeth Martinez,2026-05-09 17:37:20.815920,Saturday,17,3,Technical,True
89208c75-7cd8-4975-94c3-78dd831cf684,Samuel Faulkner,2026-03-12 10:35:29.437416,Thursday,10,35,Account,True
8af313d0-7926-43af-9b6d-ac3db2362e0f,Dr. Edward Murray,2026-01-30 13:39:45.823222,Friday,13,38,Account,False
84b38ea8-75c3-4abd-b756-cc67f296e750,Austin Richardson,2026-02-12 05:45:53.490140,Thursday,5,15,Billing,False
49ec85db-9b70-42be-8ad0-a3eaacd7be08,Laurie Miller,2026-03-23 15:23:41.009202,Monday,15,42,Service,True
2b87c6d5-bf4f-4938-a21d-c1b927783eb9,Melissa Nelson,2026-01-24 22:19:37.670624,Saturday,22,2,Account,False
681c8a13-80bb-470e-a449-84a34fe33d5b,Michael Nguyen,2026-05-06 02:49:34.618793,Wednesday,2,3,Technical,True
c7ed15ed-e7fb-4a76-bcb5-c2f3100d80fb,Mrs. Amy Ferguson MD,2026-05-02 23:45:26.877603,Saturday,23,8,Account,True
3796d46a-2ddf-40ae-9460-96989825c331,Mrs. Kristen Jimenez DDS,2026-03-05 05:07:23.434064,Thursday,5,10,Billing,False
1232bafc-7ab9-43d2-aa68-d962a0d0999f,Nicholas Grant,2026-02-14 05:00:25.027667,Saturday,5,12,Service,True
1ebaed55-5e5b-4c8f-9042-2fadbb2799c1,Teresa Bauer,2026-02-27 15:21:22.456370,Friday,15,31,Technical,True
b59c4c51-8082-4d77-9e60-42a71be2cfdc,Dustin Barron,2026-04-11 08:49:21.345910,Saturday,8,9,Account,False
e4a0add4-f961-42ac-b8b6-377419658b3a,Sonia Williams,2026-03-28 11:32:12.601116,Saturday,11,33,Service,True
6c65adf1-b672-4863-aa28-4783db4868f6,Elizabeth Brown,2026-04-18 15:19:07.904191,Saturday,15,19,Service,True
4f76b40c-793f-4c0b-a1cb-5a340eb2d2f5,Michael Hernandez,2026-02-05 00:30:04.328166,Thursday,0,9,Technical,False
33433cee-f9e9-40de-9ed3-314b9a12e90d,Steven Walker,2026-04-02 21:34:22.649980,Thursday,21,9,Billing,False
12404507-4804-4473-81b1-f7db3ffbe358,Cassandra Hall,2026-02-12 09:11:50.971876,Thursday,9,42,Service,True
059d3af9-f0aa-4442-bc74-ff4375547716,James Alexander,2026-03-08 08:18:03.158801,Sunday,8,7,Service,True
a41fd825-0016-43dd-a941-a4be551c39f1,Anita Campbell,2026-01-10 00:05:02.239885,Saturday,0,9,Account,False
3f3556ad-5bff-4920-80fb-d5e3a97afee8,John Martin,2026-03-13 04:32:22.884605,Friday,4,11,Billing,True
b4efc2d8-348f-413b-ac7e-6bbd723b1118,Justin Boyle,2026-05-11 10:47:51.559388,Monday,10,31,Technical,False
6d40d7ab-c361-489f-bdb5-c7ebe783232c,Jacob Adams,2026-05-16 05:11:13.711695,Saturday,5,8,Technical,False
04dd3668-dadf-4795-a4e9-c7f1da8bf230,Teresa Crosby,2026-01-29 02:23:46.042322,Thursday,2,12,Account,False
089953e5-18bd-4f39-a653-8d5800b2635c,Taylor Cobb,2026-03-19 10:29:59.105326,Thursday,10,28,Billing,False
d28ce2a9-8d19-4f35-8eee-b3c042cb64f2,Michael Newton,2026-02-26 08:13:27.759440,Thursday,8,10,Account,True
dab97b30-3803-490d-aa62-d6d4079dc2e6,Gregory Fry,2026-04-23 07:46:17.398736,Thursday,7,8,Account,True
27e685f5-f1c0-47d3-9da9-204e2feaed31,Bryan Smith,2026-03-11 13:20:44.274445,Wednesday,13,37,Billing,True
3296b255-c027-465b-95a4-594b96b54d45,Alexis Wilkins,2026-01-22 05:49:02.605549,Thursday,5,14,Service,True
b00b4343-c852-4d85-bc2b-4b844717b0d7,Lee Nguyen,2026-01-07 11:55:28.845240,Wednesday,11,13,Account,False
05617aaf-b492-4d1a-a4af-38c0f1e5a524,Tracy Quinn,2026-03-02 20:35:27.708128,Monday,20,20,Service,False
38b984c5-dbc7-4339-971b-73c8f8fed195,David Hopkins,2026-01-11 01:06:01.781498,Sunday,1,8,Service,True
b2817a63-c6b7-42da-80e2-0236eea2c3df,Valerie Green,2026-05-01 18:22:29.914401,Friday,18,18,Technical,False
d3a8b94b-1c15-44a2-aafb-5ecc32e58103,Dr. Martha Rodriguez,2026-03-23 18:34:22.530357,Monday,18,20,Service,False
618041d0-ae0c-4bf9-8cae-a4a6f49e231a,Rebekah Lewis,2026-02-16 12:55:28.277595,Monday,12,49,Billing,False
89b6cb10-633e-4f4d-ac31-b881993b5dfe,Nicholas Taylor,2026-04-11 05:35:27.586107,Saturday,5,12,Billing,False
73465b42-30c5-4381-963c-bdaef3bff2dd,Jason Maxwell,2026-03-30 15:45:50.082138,Monday,15,50,Billing,True
1ff756e2-90e3-4a0f-abf3-1c98b7455c0e,Marie Whitney,2026-02-02 11:25:35.296832,Monday,11,26,Service,True
373a026e-ec41-4620-9729-08c7cb9f5475,Michael Howell,2026-05-16 13:53:13.431870,Saturday,13,14,Billing,False
fe5e52fd-cc40-41f3-bff6-28cfeb74624c,Kim Thompson,2026-05-04 08:16:49.898351,Monday,8,19,Billing,True
e8c2c84f-8087-484d-87d2-42ab92b5f4dd,Michael Melton,2026-02-22 19:45:36.335649,Sunday,19,7,Billing,False
4c4dc378-e47e-4eab-8e8a-fc3244ff737d,John Nash,2026-01-09 11:25:09.586684,Friday,11,42,Account,True
246db478-1a21-4697-b965-aa71ecb6732d,Taylor Brown,2026-04-12 09:58:18.759668,Sunday,9,28,Technical,False
d608cde5-8402-4bd7-9c07-b47adeb07d48,Yesenia Ortiz,2026-01-07 19:17:02.770250,Wednesday,19,12,Technical,True
6bc0c857-baa1-49e9-af00-6d519811bef3,Ashley Cox,2026-04-16 12:45:41.623755,Thursday,12,34,Account,False
9fd4d4cd-2d3c-4636-b722-fe0d924f6643,Joseph Larsen,2026-01-25 06:50:30.637705,Sunday,6,12,Service,False
393c4a07-2070-4cb5-8cdc-a6781ff63c17,Christopher Mcgee,2026-03-22 08:55:53.439921,Sunday,8,8,Account,False
783d324a-8c8b-4f02-b0b5-fad616d28f0a,Chelsea Mccoy,2026-02-24 18:11:09.690603,Tuesday,18,11,Technical,False
93aecb33-731d-4970-b4fe-66f27aa393f7,Nicholas Koch,2026-05-12 15:11:31.960761,Tuesday,15,37,Billing,True
c1ab26ee-d390-41bf-9498-e5908c67be0c,Jennifer Newton,2026-05-10 08:26:37.024902,Sunday,8,7,Service,True
583fa4bf-d754-4d48-8e0d-08b819e3823c,Brenda Griffith,2026-02-26 19:40:18.249190,Thursday,19,6,Billing,True
5a9093da-4644-4c8c-8da0-6fb68dd26dce,Autumn Garcia,2026-05-15 17:01:04.183807,Friday,17,16,Billing,False
11fddc27-905b-46a4-87c7-5a510c40b8f1,Vanessa Watts,2026-01-21 19:18:53.532042,Wednesday,19,11,Account,True
7f024ed7-2d27-48a7-8610-b21f7e747fa6,David Kelly,2026-01-22 03:38:59.886513,Thursday,3,4,Account,False
bebe8d89-c3d9-4d74-ab76-8a2cf143ae67,Richard Braun,2026-02-26 08:02:50.669701,Thursday,8,15,Service,True
4dc90403-5129-4f80-9d86-8d22615a9c30,Bobby Johnson,2026-02-02 09:36:16.951423,Monday,9,29,Billing,True
3d9e2796-df6d-46a2-b03d-35e66904e030,Gabriel Sanchez,2026-04-12 02:06:06.462470,Sunday,2,10,Service,True
18762433-ebdc-4901-89a4-8d2a007b8704,Dr. Colton Foster,2026-02-19 01:04:40.085513,Thursday,1,7,Account,True
11c72a52-bb76-4def-bdf0-4d1e0374f72f,Derek Malone,2026-04-07 02:30:30.015661,Tuesday,2,13,Account,True
55e8c693-e237-4137-8f42-c944fbd757e5,Amanda Harris,2026-04-14 22:38:43.646642,Tuesday,22,13,Technical,True
8b0350bd-ceed-4627-a356-728a71962929,Sharon Smith,2026-02-16 10:54:05.059796,Monday,10,35,Billing,False
a68edab7-7266-4cc8-b5ba-ac7247e3620b,Brenda Martin,2026-01-24 15:36:26.510573,Saturday,15,31,Account,True
4fa3bed9-1da8-471a-be05-576239937c6a,Ashlee Rangel,2026-03-25 14:53:42.686204,Wednesday,14,14,Service,True
3ce79a11-65dc-4688-867a-8bea04f0aa90,Madison Pierce,2026-03-20 13:48:37.684267,Friday,13,34,Billing,False
62fe9031-a31d-475c-b588-3a4f11fc0f5a,Tiffany Herring,2026-02-20 21:58:25.527893,Friday,21,20,Technical,False
28510e2f-257c-435e-8ccf-0deae90ed895,Elizabeth Mcdaniel,2026-03-14 02:12:50.210540,Saturday,2,10,Technical,True
ed54e649-e431-45c7-a399-edecc4e8c97e,Mrs. Denise Hawkins MD,2026-04-04 01:37:22.230493,Saturday,1,13,Billing,True
a2bb4115-3d98-4755-8ca7-a3506da73b7c,Matthew Castro,2026-02-02 17:37:41.449094,Monday,17,16,Technical,False
4ddc414c-408d-4f32-8ca1-ba92dd3dc34f,Angel Allen,2026-02-02 13:22:38.020482,Monday,13,37,Account,True
ae64115d-3ee0-47e9-90a2-b050229b2cf4,Troy Ayala,2026-03-15 17:15:08.941391,Sunday,17,5,Technical,False
cf8cfa17-8194-4599-9579-9b0d2a3b3b05,Catherine Howell,2026-04-03 19:32:28.882198,Friday,19,15,Technical,True
a6af210b-c51b-4999-9af6-a70a2f5fb154,Jacob Kelley III,2026-05-08 21:45:47.448188,Friday,21,21,Billing,True
4c0de671-ca90-4d4d-af97-a3d6c4b5f835,Nicole Glenn,2026-03-29 08:40:27.072590,Sunday,8,2,Billing,True
f53ef183-1f13-418c-8456-e3889c87542b,Sara Castro,2026-02-02 21:27:50.075300,Monday,21,12,Technical,False
cb34d5e4-c921-416f-af6b-1fc909987baa,Anthony Clark,2026-04-25 00:00:02.033105,Saturday,0,11,Billing,True
12f597e5-54e3-4b2b-887c-407e6429c99f,Scott Pierce,2026-02-23 20:34:44.615042,Monday,20,10,Technical,True
c872c5b6-f56a-42a6-be35-777cb2bf575e,Adrian Lambert,2026-02-15 07:15:24.365858,Sunday,7,10,Billing,False
b24c0fe8-fa4e-4b44-8813-7a6245066fdd,David Moses,2026-02-20 00:45:53.698996,Friday,0,16,Technical,True
c39f8de0-0ddb-442f-8ae3-5d04c0aca2e8,Sonia Lambert,2026-01-19 01:41:58.852760,Monday,1,24,Service,True
2f7e5635-5d73-4767-8809-08edba997302,Megan Chan,2026-02-02 22:27:49.268333,Monday,22,10,Service,True
37980b64-d817-4498-a52e-94ecf68d6cb7,Ethan Daniels,2026-02-15 21:41:18.042206,Sunday,21,2,Service,False
c998fd9c-fd82-4327-95f8-5c6f2272bfb0,Christopher Collins,2026-05-09 17:48:04.834808,Saturday,17,10,Billing,True
11ca2048-7bbd-45d3-b795-ca94c04a2d74,Paul Thomas,2026-05-02 09:27:37.274959,Saturday,9,29,Account,False
61170e0f-31e1-446f-93a1-796e76aa46ca,Caleb Kelly,2026-03-05 05:51:39.353344,Thursday,5,2,Service,True
25c4aced-e1bf-4b57-ad62-93edd6042ab6,Brian Poole,2026-05-16 03:47:33.082879,Saturday,3,5,Account,True
758ea611-21ee-4247-b0d1-908da93cfa92,Rebecca Hoffman,2026-01-31 04:29:32.989717,Saturday,4,9,Service,True
095843ee-e01c-4762-977e-6dfb207ecbac,Michelle Shields,2026-04-21 18:21:19.088313,Tuesday,18,6,Technical,False
1e79a237-32a9-4ad5-80e2-a963249e6f63,Sabrina Ruiz,2026-02-23 04:10:53.442305,Monday,4,16,Service,False
2551a5a3-cde0-42d3-a5d1-5ea482042d13,Becky Jones,2026-04-25 00:56:21.822223,Saturday,0,14,Account,False
7c8c8612-aec0-459e-a467-77d68a9f3669,Shannon Brown,2026-01-04 21:48:27.470798,Sunday,21,2,Account,False
fa8b84c8-fb83-4b9a-9a5d-7b0287bffe2e,Crystal Brown,2026-03-15 23:17:42.291201,Sunday,23,7,Technical,True
57bdee17-e7db-484a-9b8c-2e57c1054076,Ashley Wood,2026-05-04 14:22:22.499159,Monday,14,30,Service,False
a840ae06-b4ed-420f-bf2d-6132ebc8cd6e,Amanda Carpenter,2026-01-04 20:49:04.023853,Sunday,20,8,Service,False
5c5821d9-2ead-4a98-88d9-5fb46adc6f53,Brianna Sheppard,2026-01-07 11:20:38.225141,Wednesday,11,24,Service,False
01eb6b6a-c79e-415f-b471-b9ebd4c7fcd8,Adam Johnson,2026-05-08 01:22:54.008913,Friday,1,17,Service,False
34bd1f2a-40e5-4c4e-b4c5-9114995ac395,Ronald Pierce,2026-03-26 05:11:10.771344,Thursday,5,8,Service,True
71b28912-3f62-4c73-b589-34be4557813e,Peggy Thornton,2026-01-28 22:23:55.695772,Wednesday,22,10,Billing,True
5ccb6c80-e648-469d-b6ac-c49be3bce013,Melissa Moran,2026-03-06 21:44:43.117702,Friday,21,27,Billing,False
aa655534-5aa4-42b1-911f-b1b9a298981d,Julie Miller,2026-01-10 07:54:01.253294,Saturday,7,6,Service,True
76986a25-5a1e-4acf-b296-3834710de554,Mark Murray,2026-01-25 04:59:00.260405,Sunday,4,2,Service,True
478175f8-a4bc-4ed7-952d-3c7e79ca3af6,William Clark,2026-03-30 17:09:42.043002,Monday,17,18,Billing,True
566310cc-72d5-47e6-9531-5a604c1d48e2,Sheri Summers,2026-01-19 16:50:46.324454,Monday,16,45,Service,True
da897df9-120a-4cbf-acc4-ea5981df4d06,Patrick Shields,2026-05-03 11:50:34.596915,Sunday,11,13,Account,True
1a907f9c-ff6d-472b-9268-b775fe05fe7b,Jose Beck,2026-05-06 09:08:30.885551,Wednesday,9,12,Service,False
12976be7-23ef-4bca-a1d4-5c7d253bf2de,Michael Williams,2026-01-28 05:18:46.338425,Wednesday,5,2,Account,True
b71adfdb-af55-41f1-9cb4-71f4ad067f82,Joseph Collins,2026-04-02 05:59:31.723739,Thursday,5,11,Billing,False
9e79c353-fdd5-4a90-bfd6-f77ed3c640c6,Ashley Guerrero,2026-02-02 01:47:13.547984,Monday,1,20,Billing,True
c970ac89-d23c-46b9-8e2d-28605f3d4c84,Jason Black,2026-03-20 06:08:09.578729,Friday,6,13,Technical,True
4b185765-ac95-4ca7-be25-274284b24006,Amber Bird,2026-04-09 16:25:58.615755,Thursday,16,17,Account,True
70f479cd-a4ef-4291-af94-e95391e11ae7,Jonathan Andrade,2026-03-07 09:32:24.568275,Saturday,9,13,Technical,True
7530378d-0959-4896-8e01-958b8db5ace1,John Larson,2026-04-20 05:46:22.681841,Monday,5,12,Service,True
67e313e0-d827-483a-8ffb-74620c323665,Anthony Oliver,2026-01-09 09:28:12.057504,Friday,9,29,Technical,True
87a185d1-e194-4b9b-9b4e-95244e10677b,Matthew Tucker,2026-04-09 12:46:47.011770,Thursday,12,44,Account,True
2d09867e-5d1d-4a9e-8dd2-d3d22b85935c,David Roberts,2026-03-10 15:55:53.265452,Tuesday,15,24,Service,True
905145ed-2e47-4f2d-bdd2-c9111f64e4e7,Janice Banks,2026-01-01 00:59:48.047242,Thursday,0,5,Billing,True
19fb78ab-cea5-4783-92a6-00f4ba026c57,Anne Garcia,2026-02-16 12:17:34.691121,Monday,12,30,Technical,True
7d660549-b806-4f1f-9a58-0ae7866a3f5f,Joseph Brewer,2026-05-01 02:20:46.097012,Friday,2,17,Service,True
d03a8fad-808e-4aa3-8fc3-a131c7ec3649,Isabella Anderson,2026-05-05 03:46:42.725764,Tuesday,3,4,Service,True
960a1f3c-3959-4a2b-8cb6-2a938db50c62,Jennifer Gross,2026-03-28 00:18:09.426978,Saturday,0,14,Service,True
5a04d475-607a-4fc8-a2e7-e67194192167,Nicole Bray,2026-03-25 12:08:44.081127,Wednesday,12,28,Service,False
11f97ac0-2fad-4348-906b-32a4779b5717,Billy Rodriguez,2026-01-29 04:33:27.238181,Thursday,4,2,Billing,True
d904f8fb-af18-4bf7-aeb7-b55dc3522897,Samuel Gray,2026-01-15 17:40:08.466622,Thursday,17,14,Account,False
65243d93-b3a7-4173-a012-108e9ba9bcff,Wanda Smith PhD,2026-02-24 17:45:24.755010,Tuesday,17,15,Technical,False
6519e31e-c964-42e5-9464-9f36fe1bf187,Emily Hubbard,2026-01-02 21:28:37.005276,Friday,21,23,Technical,True
8127cc5d-a23a-43f4-aed0-028960684c3e,Michael Jimenez,2026-04-07 09:56:34.394473,Tuesday,9,39,Service,False
5a991950-3ec0-4d6c-ad4b-f64c2f65b872,Tracy Garza,2026-01-25 05:56:33.501729,Sunday,5,6,Account,True
fcdf1f58-4922-43dd-abe8-2b086c554b5d,Troy Yoder,2026-05-11 04:49:25.348234,Monday,4,24,Billing,False
075c6428-6309-4d3f-ac20-cc3500d90d70,Jonathan George,2026-04-20 08:53:13.403401,Monday,8,16,Account,False
03bcf925-dd91-4cf1-ac1b-b82929057ce4,Howard Dixon,2026-02-10 08:00:47.553379,Tuesday,8,12,Billing,True
b807341d-6fcd-4c7f-b593-be6a9e42602c,Sarah Brown,2026-01-18 12:43:30.079526,Sunday,12,24,Service,True
5dd87c41-7b1b-415b-aa8d-35262adfbfec,Brett Vang,2026-03-02 22:14:28.298850,Monday,22,21,Billing,False
1475f143-ca86-4e8f-ae96-a1609563025d,Emily Jennings,2026-05-12 06:25:24.576358,Tuesday,6,4,Technical,True
912bcdea-0d71-4da5-b6f0-ba799e2a5c3e,Nicole Porter,2026-02-06 19:46:35.762494,Friday,19,28,Service,False
ca19fc53-f3ab-40fc-9a6e-bace1ed37d30,Bonnie Esparza,2026-02-26 04:10:56.377933,Thursday,4,6,Technical,True
157e31f4-e3ce-4ff4-a027-5eb0f0458910,Kathryn Dennis MD,2026-02-05 23:11:49.389574,Thursday,23,5,Billing,True
636a4893-65ee-4775-9307-681b56b66c19,Joshua Rojas,2026-04-03 13:27:09.668073,Friday,13,42,Billing,False
503fdaf3-222b-4337-a873-d2ab1fe25a0c,Nicole Freeman,2026-05-11 00:29:02.860325,Monday,0,7,Technical,False
57a8e7f2-be24-4b70-9432-acb447f355c8,Melissa White,2026-01-23 06:07:36.641875,Friday,6,21,Service,False
b6a9ced8-3f41-41ee-bfe9-82c0961eebb8,Donna Callahan,2026-04-20 23:52:22.697100,Monday,23,11,Service,True
7437c054-5769-4ec4-be66-6b2208f3e70b,Susan Saunders,2026-03-16 09:51:04.282493,Monday,9,56,Technical,True
3587a546-a911-4769-bd2a-c2a2958a0d40,Christopher Shelton,2026-02-01 19:05:22.194710,Sunday,19,14,Account,False
9c55840f-245a-4986-91db-450392475cf7,Candice Holder,2026-04-23 03:25:43.503582,Thursday,3,15,Service,False
7623b9ec-1fa2-4dbf-abb5-c77cc8eb3559,Jessica Jones,2026-01-18 03:24:13.447077,Sunday,3,6,Technical,True
bd3f6ee2-703c-4ef9-9e96-a90913ba5ea3,Joseph Figueroa,2026-02-15 20:24:29.771878,Sunday,20,6,Billing,True
e32157e1-1685-4931-956e-dcbb5ee3c5e9,Willie Hubbard DVM,2026-02-22 12:59:30.659673,Sunday,12,24,Billing,False
0c70f495-21cb-4bdc-8109-494b7bc546f8,Kimberly Fischer,2026-01-29 08:03:31.105811,Thursday,8,6,Service,False
d2b8436b-bc45-41d4-8b97-029817a14626,Derrick Lara,2026-04-30 19:00:08.519670,Thursday,19,14,Account,False
710a96be-d6a5-48ea-9ae4-20849616ad62,Grace Cruz,2026-05-12 04:52:07.076098,Tuesday,4,7,Billing,False
3b3dc113-94c8-4ff7-924c-4433830ed08f,Kimberly Johnson,2026-04-22 17:44:22.381663,Wednesday,17,9,Service,True
e597462d-7cd6-4a54-8a43-e8d0a30e0336,George Johnson,2026-01-14 05:40:36.829703,Wednesday,5,11,Account,False
6e07cb86-4bfc-451d-ba56-03851b583f22,Mark Hernandez,2026-01-12 16:56:29.345024,Monday,16,44,Account,True
0a432dfb-09f1-4682-b23d-80dc2c536533,Mrs. Brandy Garcia,2026-02-10 05:51:28.894902,Tuesday,5,13,Service,False
5a7d5188-5182-48d7-864b-14c18b549a9a,Amanda Barker,2026-04-17 07:21:14.577477,Friday,7,21,Account,False
a41dd584-8619-4a8b-8a44-ed09fe1763ba,Douglas Rhodes,2026-01-16 14:13:25.659673,Friday,14,50,Service,True
9124b6a6-e68b-41ef-ad58-1fa9b80e1f33,Stacy Johnson,2026-01-17 16:02:26.306620,Saturday,16,31,Service,True
85cb7b18-537c-4659-95fc-b36c28494d27,Thomas Norris,2026-05-09 17:40:21.846949,Saturday,17,3,Service,False
70b8c555-d4f8-4cd6-b71d-cbfe65186c5c,Cheryl Wolf,2026-03-01 22:01:18.632673,Sunday,22,4,Service,True
be55cbd4-fafc-4714-88c9-636638c4a60e,Jonathan Scott,2026-04-03 01:43:21.068161,Friday,1,19,Billing,True
52a7b8d4-915f-4c86-865a-de8b350f919d,Patrick Crawford,2026-04-17 17:41:46.579891,Friday,17,16,Account,True
5453db2c-7a11-4b48-97c2-148a88cb98fc,Thomas Wood,2026-04-06 06:30:13.774216,Monday,6,19,Billing,False
fed59038-2a34-4f06-b35a-db373f609120,Diana Martinez,2026-05-01 13:11:08.964373,Friday,13,40,Billing,False
62b897eb-13c8-4b12-b1e4-9ea10a516733,Colton Tate,2026-03-24 10:09:14.960927,Tuesday,10,37,Technical,False
64dd063e-ec46-4eea-b7e5-794eae50a06b,Patrick Schmidt,2026-03-28 03:13:17.296498,Saturday,3,11,Technical,False
67a67272-1d82-4a8e-919e-2c0978536546,James Martin IV,2026-05-01 22:27:16.592017,Friday,22,15,Billing,True
f0642d49-e52d-4ccb-9515-f26292453fd5,Stacey Garcia,2026-03-22 01:19:52.169719,Sunday,1,11,Technical,False
cc6d0a61-05ef-4b1e-9df4-202d3fce079b,Austin Richards,2026-03-06 18:30:38.033665,Friday,18,18,Service,True
4f9d4d43-fbe5-4f3e-8033-b5eb05c3f353,Taylor Jones,2026-05-10 17:21:37.872690,Sunday,17,8,Billing,True
715f62cd-91ba-4d0a-8407-932d0b388d89,Linda Soto,2026-02-09 17:33:22.673812,Monday,17,27,Account,True
d46a7c09-37f3-489c-929e-beebda21763d,Julie Braun,2026-02-11 10:10:06.774861,Wednesday,10,19,Billing,True
245d22ad-d59c-44e1-88dd-33afce6252cd,Beverly Baker,2026-03-19 07:17:45.477957,Thursday,7,6,Technical,True
ac626f2a-2458-430a-b947-5bed3cd678fd,Hector Stewart,2026-02-24 19:08:35.890028,Tuesday,19,4,Billing,True
6237150f-3436-4af3-9e2b-99d949fb5576,Kevin Mann,2026-01-18 09:53:24.433946,Sunday,9,34,Account,False
66597315-6f52-4847-9527-0c805bb74f0f,Michaela Weiss,2026-03-29 19:33:13.317747,Sunday,19,7,Technical,False
4f9b17d5-0909-4fdb-b4cc-f71bbc1f5d0e,Ashley Miles DDS,2026-02-02 20:19:20.321377,Monday,20,19,Account,False
0e00aa51-bac9-4b57-80db-f167144b4409,Janet Ramirez,2026-04-05 07:23:52.063030,Sunday,7,6,Account,True
0f12ad1d-da4d-44f1-bd84-c63be0794e08,Caitlin George,2026-05-15 18:23:58.280968,Friday,18,17,Account,True
19b0df93-8d6d-4c1a-be54-24e1a6e66101,Rodney Mccoy,2026-05-13 00:27:48.669810,Wednesday,0,7,Billing,False
30d733ca-d6c5-43df-bb7c-99369d02504c,David Henry,2026-04-06 23:43:23.433652,Monday,23,13,Service,True
9e116c12-169c-4550-9767-50a0ec77f916,Terri Reynolds,2026-03-12 00:58:49.722889,Thursday,0,9,Service,True
77a9ff56-de23-4d92-9a63-94ef86cee432,Melissa Franco,2026-05-11 06:51:48.950755,Monday,6,11,Account,False
13694519-a607-4480-8a27-bdbd60dd840e,Alyssa Harris,2026-05-15 16:10:55.074148,Friday,16,43,Billing,False
74488684-b154-424a-9954-b005cd20c662,Devin Chung,2026-01-21 23:24:35.324094,Wednesday,23,13,Technical,False
e0a8870a-084f-4983-97f4-c1b72812d67f,Donald Ray,2026-03-01 14:09:25.318319,Sunday,14,14,Billing,False
3ccfc992-93d1-4723-80ea-6c1698fd430d,Stephanie Hale,2026-02-25 09:50:30.589563,Wednesday,9,33,Account,False
8bafab35-c771-4f30-a68a-dd8522a6adbc,Thomas Bailey,2026-05-18 02:24:52.221334,Monday,2,19,Account,True
eb283ad9-c040-406d-bd1c-13f5ae6fcc81,Mrs. Denise Meadows,2026-01-19 23:18:50.921951,Monday,23,10,Technical,False
0a7959cb-6288-46af-990a-4c5ff859c0a8,Michelle Jones,2026-05-16 15:12:42.697525,Saturday,15,41,Service,False
a2e31444-05cb-4913-b24b-b880d80e84bc,Lynn Campbell,2026-01-28 23:28:49.006578,Wednesday,23,7,Account,True
