"id","name","timestamp","day_of_call","hour_of_day","wait_time","issue_categories","resolution_status"
"ee4c59d2-79d8-48ab-a260-f00040ccea2a","Melissa Harris","2026-04-28 05:19:04.488393","Tuesday",5,6,"Technical",1
"8e473779-1df8-4c53-ba38-10126cb09f1e","Noah Stevens","2026-03-20 15:14:22.332506","Friday",15,47,"Technical",1
"b6497b66-a243-4f18-b5c1-ec45b0cce9e0","David Lindsey","2026-04-13 09:43:26.651661","Monday",9,57,"Account",1
"2649ce1d-1ca2-426c-843a-5ddba7f222ec","Mr. Jon Hughes","2026-04-25 23:29:30.760308","Saturday",23,15,"Technical",0
"972c64c1-86df-4896-b946-687d1011c0c8","Casey Cervantes","2026-04-16 03:05:13.217803","Thursday",3,11,"Service",1
"39e08a08-3c29-4c07-9758-d46eea3bf5d8","Brian Stevenson","2026-01-29 00:08:10.074217","Thursday",0,10,"Account",1
"2480f189-8c94-4978-8bb1-801b703694f3","Jeffrey Banks","2026-02-02 18:44:31.041804","Monday",18,16,"Billing",0
"291d1052-b640-4814-9163-273513896532","Jessica Sanchez","2026-03-09 21:24:14.373458","Monday",21,14,"Service",1
"5f16be89-3a25-4e00-a18b-f2fb4bb493ca","Ryan Paul","2026-02-16 13:15:11.345582","Monday",13,45,"Account",0
"e135fbd1-6868-4369-a443-5892c1d2ed6c","Matthew Diaz","2026-03-20 19:52:25.094069","Friday",19,15,"Billing",0
"a1d73d40-9abb-4864-b8f2-5d6a6414d25f","Daniel Pena","2026-01-18 06:32:25.828044","Sunday",6,9,"Account",0
"26b35f92-5c62-41c1-a042-3e7b15cad193","Thomas Crawford","2026-02-12 11:31:09.760030","Thursday",11,26,"Billing",1
"7394267a-47c3-4ed6-94b2-e5bd190a196b","David Spencer","2026-02-17 09:11:07.661807","Tuesday",9,33,"Account",0
"2eff6cf9-3e6f-4f3f-ab4f-16935ddc16c2","Jeffery Ellis","2026-05-12 11:14:45.399799","Tuesday",11,27,"Account",0
"7c609210-ee30-4087-86d7-8ba6644acea4","Audrey Williams","2026-03-16 07:05:27.487138","Monday",7,25,"Account",1
"e5cadc3c-3119-4969-b75d-f59e320a8b46","Lori Miles","2026-02-04 00:45:36.209831","Wednesday",0,11,"Technical",1
"078396a2-03c0-49ce-bf44-552f639a4d2e","Jason Nichols","2026-04-17 03:03:31.825212","Friday",3,23,"Service",0
"7bc191b4-ce7b-43b9-b349-d36bdbaee5df","Roger Mitchell","2026-03-29 03:56:22.425682","Sunday",3,8,"Account",1
"83060141-4298-4e3c-9ad1-66d48fcdc11f","Thomas Gutierrez","2026-04-19 09:31:48.146828","Sunday",9,13,"Service",0
"21f06886-1eaf-4e24-96ce-b12be28ede4a","Mr. Micheal Perry Jr.","2026-04-25 05:28:10.699829","Saturday",5,13,"Service",1
"2c873f22-8758-49d8-be13-10b8f74c89bf","Kimberly Perkins","2026-01-01 12:06:09.245102","Thursday",12,13,"Technical",0
"83591f22-2064-4c34-89ef-11ffce3c4490","Kristi Howard","2026-01-16 21:51:04.034574","Friday",21,12,"Technical",0
"fffc0fe1-5246-4919-9cf3-456e36fe8e8f","Daniel Elliott","2026-03-02 05:32:35.703738","Monday",5,23,"Billing",1
"d3415948-21b6-49ad-8f21-79dfd2a46321","Amy Nunez","2026-03-05 18:43:05.934400","Thursday",18,12,"Technical",1
"2425516f-c98e-4933-962c-d698ace21433","Rodney Williams","2026-01-05 20:32:24.730507","Monday",20,17,"Technical",0
"ac32ad5a-6c6d-424b-be4c-7c961c588d88","Reginald Lopez","2026-01-30 22:40:12.430212","Friday",22,13,"Technical",0
"80b40de3-33bd-4d39-a6b3-0b42c3ebeded","Tyler Ellis","2026-05-16 11:56:30.384292","Saturday",11,30,"Billing",1
"c244a381-106e-4cec-a6ee-3b82e915961b","Lisa Baldwin","2026-01-29 15:59:19.369569","Thursday",15,29,"Account",1
"6d1fe998-7857-4d5a-a004-836a8608653a","Jesse Cooper","2026-05-11 06:44:11.089100","Monday",6,17,"Billing",1
"a7a5acbb-e417-488e-8046-fd31491025f4","Jamie Kramer","2026-01-24 16:24:51.475541","Saturday",16,28,"Billing",0
"49551a47-77cd-4f71-9872-45d10cf4efb6","Steven Smith","2026-01-30 10:42:44.889382","Friday",10,52,"Account",1
"f75cb757-7961-4825-b0e7-1fa392491589","Jennifer Holland","2026-05-12 22:25:51.674797","Tuesday",22,15,"Billing",1
"b964b70a-ce66-4e07-a2e2-2ca1d72ecf41","Maureen Bryant","2026-04-25 09:13:23.475794","Saturday",9,17,"Service",1
"f471d126-092c-4142-a05b-c9372d9ee32c","Amanda James","2026-02-28 21:31:49.827911","Saturday",21,14,"Service",0
"553c0abf-5c0c-404e-8b0b-f21071b13d98","Richard Jones","2026-01-16 07:06:17.728934","Friday",7,20,"Technical",1
"31fe704f-878c-4441-9cb9-371f211935cf","Michael Walton","2026-03-21 17:01:55.597339","Saturday",17,11,"Technical",0
"8bc5581e-a224-46f7-9f22-ffab6ad78f7f","David Gray","2026-03-16 10:41:17.507398","Monday",10,36,"Account",1
"26e0d6bb-156f-4317-ba80-65b447779bb1","Jason Blake","2026-04-22 19:27:49.811434","Wednesday",19,2,"Technical",0
"515cffd9-fec9-4b44-a7a1-5b062827de25","Austin Moore","2026-01-16 21:01:46.155496","Friday",21,14,"Account",0
"daedb0f5-1085-4695-86d2-ccf2c762912a","Carlos Lopez","2026-03-05 12:56:29.815113","Thursday",12,34,"Technical",0
"012000a3-fc49-4614-91bf-3db6ef488aa6","Fred Campbell","2026-01-23 03:07:55.695203","Friday",3,24,"Account",0
"6adebebc-278c-45f5-ab01-d4c8c457096b","Shawn Diaz","2026-04-28 05:41:15.645087","Tuesday",5,7,"Service",1
"9658f704-19ee-4e5a-acd2-0f5f98db19e1","Sheila Whitney","2026-05-16 21:34:12.590488","Saturday",21,15,"Technical",0
"bef47d09-f846-4bbd-9dc3-5f9cb35ea3ad","Tammy Walker","2026-04-22 15:31:03.600635","Wednesday",15,36,"Billing",0
"5002e71e-d665-47ea-ac59-3fd67cbc9a77","Stephen Jones","2026-05-07 15:56:53.399651","Thursday",15,36,"Account",0
"b5f5d693-a49c-415c-a65b-bd03f93bbeec","Seth Jones","2026-05-01 05:46:00.987699","Friday",5,16,"Service",1
"98dfe9f0-8fd9-49b0-a60b-135c4411c1da","Mark Wu","2026-04-19 14:37:28.095664","Sunday",14,44,"Billing",0
"6ac2b809-1d00-471f-87f5-42fc0a611ca2","Charles Montgomery","2026-02-24 09:12:00.774233","Tuesday",9,13,"Service",0
"0de8a69e-6f5c-4993-8ed9-1bbc30399c36","Lucas Jones","2026-01-16 11:51:47.872082","Friday",11,27,"Billing",0
"12115f09-6826-4082-add7-2243725c55b1","Jason Weber","2026-03-08 04:55:54.035614","Sunday",4,4,"Service",0
"8a92f874-f466-45b2-b32b-4504ae4264bf","Shane Sullivan","2026-03-15 14:48:30.892853","Sunday",14,14,"Billing",1
"1111da68-9057-4bb5-b5e3-f1685a59b520","Anthony Rivera","2026-03-11 18:48:56.247432","Wednesday",18,3,"Service",1
"cc9f05f3-5a8b-4c17-b9af-344f56e35830","Danielle Myers","2026-05-16 12:39:10.976239","Saturday",12,42,"Billing",0
"35e87ebc-b1e1-44df-8cf3-a6b72f078fad","Lydia Mercer","2026-02-27 07:35:18.230982","Friday",7,18,"Billing",1
"6bfaff85-873d-4643-9017-823fb6546890","Ashley Chavez","2026-03-02 10:33:45.347069","Monday",10,26,"Service",0
"748d6134-5b5d-498e-96ea-3e3b05d3b37a","Michael Clarke","2026-01-16 07:39:30.814426","Friday",7,19,"Service",0
"60c9c9d8-48a1-437b-8cd9-1764980bee02","Megan Adams","2026-05-16 06:40:43.569139","Saturday",6,10,"Account",1
"dfdf25c2-0a7a-4551-9914-a345c05ede82","Erica Hernandez","2026-03-30 10:02:35.084337","Monday",10,58,"Technical",1
"81495b1f-2b1e-49e6-b5ac-b51ae38292db","Lindsay Jones","2026-04-13 18:23:03.099773","Monday",18,20,"Billing",1
"e7397f74-bbd3-4efd-b5e4-fd448d690fe2","Jennifer Jarvis","2026-04-19 17:50:37.578594","Sunday",17,2,"Service",1
"04bc58a1-4cdf-47d3-b0f9-0e317ccb2524","Kathryn Weaver","2026-04-04 00:15:17.612905","Saturday",0,7,"Service",0
"c8349b60-74c2-4fe8-825a-a42c71333ab1","Danielle Moore","2026-01-15 22:30:46.902563","Thursday",22,13,"Billing",0
"475e1a5c-373f-4af8-840e-d84d11353399","John Copeland","2026-01-24 00:12:05.004624","Saturday",0,13,"Service",0
"85a4463e-5232-450d-87a8-3a6f84a4cb40","Anita Davis","2026-04-03 16:32:45.286549","Friday",16,24,"Technical",1
"54d2214d-a4aa-4b22-b49b-cfc39ecd88b6","Teresa Rose","2026-01-31 12:12:12.594847","Saturday",12,34,"Billing",0
"d4423978-e558-4234-9405-a0f13c856dea","Angela Hoffman","2026-04-21 08:03:38.350490","Tuesday",8,8,"Billing",1
"91733aa3-af7e-492d-b987-69614393220f","Douglas Wilson","2026-01-31 11:37:41.380560","Saturday",11,37,"Billing",0
"22dbf288-e7b8-4fb7-b284-9816059989e5","Carrie Mitchell","2026-03-29 08:43:07.271029","Sunday",8,8,"Technical",0
"0d5f4c5e-a62e-432d-9fd4-815c10028a57","John Tapia","2026-02-08 06:38:12.044287","Sunday",6,10,"Technical",0
"0a317ec2-46ab-4158-81bb-352e2b676e7a","John Henry","2026-01-17 07:43:00.013318","Saturday",7,12,"Service",1
"c5168b05-21b5-4938-ab3f-fb948436e72a","Katherine Trujillo","2026-03-22 03:16:38.043459","Sunday",3,6,"Billing",1
"c94a0d85-4b4d-412f-8f6e-2f3b7223827e","Emily Dixon","2026-04-10 18:44:49.773518","Friday",18,23,"Account",1
"56b57bce-d2ec-48f5-b21e-19a7c3e292a4","Stephanie Lopez","2026-03-28 06:32:35.643389","Saturday",6,14,"Billing",1
"c1e3f2f2-31fe-4eb7-9b26-c213b55163ac","Todd Castillo","2026-02-25 16:51:30.134582","Wednesday",16,25,"Billing",0
"858d77ce-efa9-4f3b-b943-c28446d842d7","Thomas Hernandez","2026-01-31 12:21:34.079335","Saturday",12,43,"Account",1
"62bbeb4b-c9d8-4419-8565-4da392069818","Steven Thomas","2026-03-15 10:10:01.039932","Sunday",10,34,"Billing",1
"6c9623c7-ef09-490d-bca4-3c071ff17afc","Megan Castaneda","2026-03-12 13:37:56.547873","Thursday",13,26,"Technical",0
"b71f04b0-59bd-4b89-bf36-9444ad83f3d3","Patricia Fischer","2026-03-29 03:08:02.396057","Sunday",3,12,"Service",0
"bd56a7d2-9210-4559-a1c7-585a61d38df7","Madison Flores","2026-03-19 23:33:42.932021","Thursday",23,13,"Service",0
"ae8c078e-6a2d-4bc4-882f-d754ff123897","Lindsey Burns","2026-01-20 02:53:50.070874","Tuesday",2,2,"Billing",1
"5efd7333-b86e-4bd9-a420-7bb7bd2a8685","Cody Olsen Jr.","2026-01-08 19:18:45.263530","Thursday",19,12,"Billing",0
"8c464e74-ba5b-486e-b97d-aaa87fe88258","Claire Meyers","2026-05-04 03:26:54.717336","Monday",3,17,"Service",0
"34c41152-db7a-4fa4-9fe7-62cfb740ca0e","Robert Foster","2026-01-03 04:14:08.775362","Saturday",4,7,"Service",1
"131c3a02-78d2-4208-98d1-502217f1818c","Edgar Oconnor","2026-03-24 15:41:04.189413","Tuesday",15,12,"Technical",1
"ac52e464-9ce7-4fab-b2ad-0b114a19f3ce","Vincent Taylor","2026-03-17 06:28:50.263526","Tuesday",6,3,"Service",0
"5fa69cff-f03f-4ea4-ad35-1da66735fdaf","Sara Garcia","2026-01-23 01:40:15.237750","Friday",1,20,"Account",0
"d8907e42-e3c5-484f-9cd1-99dfb473a4da","Linda Lloyd","2026-01-21 20:06:18.829296","Wednesday",20,9,"Technical",0
"d64b7c63-fb13-4032-970f-348d193e7b5e","Jason Garcia","2026-04-28 06:35:44.396164","Tuesday",6,10,"Service",1
"484d3b73-e694-4968-a8b1-cffe1aa8de53","Joshua Bowers","2026-03-06 00:56:29.504075","Friday",0,26,"Billing",0
"369a1090-8370-4b20-b0ed-58ef4b9372ac","Paul Parker","2026-03-15 05:55:23.530524","Sunday",5,9,"Billing",0
"e0169da6-532e-4996-896d-3da7e438c7d7","Marc Hill","2026-03-19 03:22:23.828880","Thursday",3,10,"Account",0
"f0ae64e9-b8b9-4710-a965-171d1b3d6f42","Raymond Park","2026-03-26 17:19:14.680574","Thursday",17,2,"Technical",1
"aa70a3fb-d6fc-4b86-9021-91df9e13fdbb","Heather Meadows","2026-03-14 19:26:19.553287","Saturday",19,6,"Technical",1
"c5817e91-927b-4bd4-8963-73f52e122fec","Eileen Hall","2026-02-04 14:44:46.368479","Wednesday",14,37,"Technical",0
"9d322add-d1e2-434f-b34a-144dfbd380d8","Clifford Luna","2026-04-12 15:11:57.712281","Sunday",15,31,"Service",1
"499d10da-fe97-4d6e-a917-2a1a24c9358a","Carlos Baker","2026-04-15 03:40:44.351801","Wednesday",3,12,"Billing",0
"65c87401-6e9d-4222-a8f7-7e03e6e32cc0","William Hernandez","2026-03-18 07:10:25.572204","Wednesday",7,13,"Account",0
"2e93b29a-01f4-4054-b4c8-5e00ec70e2a5","Jenna Ortega","2026-03-17 17:00:34.465830","Tuesday",17,9,"Technical",1
"c24d4904-8350-47b4-8bb5-550a18309c02","Paul Clark","2026-03-18 05:16:48.718613","Wednesday",5,15,"Service",0
"6053fb84-d72a-47e5-bbbf-13659887caf8","Brandy Watson","2026-01-31 07:00:03.894704","Saturday",7,6,"Technical",0
"4642e2e8-6c62-48e0-8177-f3ab1f9898e3","Alison Rodriguez","2026-04-03 03:00:07.696623","Friday",3,16,"Account",1
"2feb4452-9f7f-4dc1-a761-990bce437f69","Hannah Davis","2026-01-18 05:09:20.512407","Sunday",5,8,"Billing",1
"ff4140d7-ef6e-42db-bef2-a72b90160b7b","Katherine Pierce","2026-02-16 03:43:40.103360","Monday",3,25,"Service",0
"99d170b7-175c-4e72-acb1-54a5908110c5","Scott Clark","2026-04-15 11:01:26.269027","Wednesday",11,14,"Service",1
"78a7aac7-caa2-4efb-b818-0aae2258655e","Ashley Lawson","2026-04-18 21:57:07.336520","Saturday",21,6,"Technical",1
"fe6e2942-d07f-4d02-9498-f36db244fa19","Adam Byrd","2026-02-24 20:28:01.826189","Tuesday",20,11,"Technical",1
"46c27ebb-d14f-40d0-92ed-305281160f76","Michael Knight","2026-03-09 14:33:31.284068","Monday",14,48,"Service",0
"cfcab685-b868-4574-a2c0-b2174cb05d35","Robin Rogers","2026-02-07 02:19:09.767308","Saturday",2,4,"Billing",0
"b9b52181-3ec1-4fcd-8267-17a9bfc9cb53","Rodney Wright","2026-01-08 10:26:18.684233","Thursday",10,40,"Account",1
"6df458b7-5ea5-4dc1-994a-9a5d771fb661","Samuel Smith","2026-04-03 19:12:35.922906","Friday",19,23,"Service",1
"02bbdf37-d961-45e6-9ae2-90e0f75d193c","Tracy Murphy","2026-02-24 13:56:16.738633","Tuesday",13,24,"Billing",1
"289a17f9-74f4-4222-8389-27055a4ee9d0","James Ibarra","2026-02-23 05:19:47.195413","Monday",5,21,"Technical",0
"4097027b-314b-413f-addb-262bea5e067d","Shannon Johns","2026-02-08 07:56:36.282254","Sunday",7,13,"Service",1
"a28107fc-59a5-4b17-a6b7-095df06b1973","Kelly Farley","2026-05-14 20:27:09.210524","Thursday",20,4,"Billing",1
"595a565e-1579-4772-aec3-b3f8a95a7f0c","Timothy Rivera","2026-02-22 03:44:35.710653","Sunday",3,13,"Service",1
"6e9df61a-5697-4e49-abc2-8f20a3f7cfe1","Manuel Greene","2026-05-05 19:43:22.894826","Tuesday",19,13,"Service",1
"551dcb9f-9d38-47e9-ac80-2c5c093d6701","Audrey Nichols","2026-02-26 02:12:45.257159","Thursday",2,9,"Service",0
"1e8da9d2-ce34-4a6b-911a-7b4c3b1e5714","Eric Davies","2026-03-12 16:38:36.151134","Thursday",16,19,"Account",1
"e22f06d9-4bed-42ab-bee9-4ec2fde1b04d","Anne Watts","2026-02-10 13:22:52.498023","Tuesday",13,10,"Service",1
"41d41d57-a2bd-4c34-a5bb-dda1d8ed2552","Kevin Blackwell","2026-01-09 03:30:00.577979","Friday",3,14,"Service",0
"7cca4a2a-c4cb-40b1-a631-11ef7cdbad68","Tammy Grant","2026-05-14 13:28:26.849096","Thursday",13,28,"Technical",0
"94e09356-8a1b-47f8-9585-c5aa1726d7b0","Robin Burch","2026-01-22 06:30:40.081410","Thursday",6,13,"Billing",1
"e1fa1eed-e8c9-46a1-bd9c-374bb60fca63","Tanya Morales","2026-01-26 00:53:11.479500","Monday",0,13,"Account",1
"a14496e7-9223-4034-84cb-f4ebfb5a6055","Jacob Owens","2026-04-11 00:41:00.964141","Saturday",0,11,"Technical",0
"a8af3e62-ed68-45f9-b00f-ba44698863d8","Brittany Taylor","2026-02-11 13:45:24.712602","Wednesday",13,18,"Technical",1
"3dd10787-a343-45bc-b5cf-8011a3dcdddb","Brian Turner","2026-04-27 22:54:45.285093","Monday",22,15,"Account",0
"ae28a931-4a62-4bf3-8755-e4192637113c","Amber Martin","2026-04-28 15:08:59.951963","Tuesday",15,22,"Billing",1
"0fe1b4c6-ed5c-4140-83b6-a9e595a382ea","Gabrielle Wallace","2026-04-20 00:03:37.307917","Monday",0,20,"Service",1
"ae83bb14-372f-4517-a497-88acbbfb8600","Jacob Boyd","2026-01-16 13:11:41.601808","Friday",13,23,"Account",1
"1983f514-27c4-4ba7-92dd-523a27b256cf","Jordan Yates","2026-02-10 16:42:44.056212","Tuesday",16,26,"Billing",0
"b346a262-032b-427f-b44e-471c5de1651c","Alex Bennett","2026-05-03 11:56:05.784098","Sunday",11,16,"Technical",0
"653f6014-eaf5-4a68-8637-ea4e37863fea","Christine Guerrero","2026-05-17 05:26:57.980155","Sunday",5,15,"Account",0
"03f5b726-a8da-4acc-a0f2-561cd3e0a74e","Leah Davis","2026-03-17 12:57:09.064848","Tuesday",12,10,"Technical",0
"44e7942d-036d-4a68-81e8-052ae9a790d3","Wesley Morales","2026-02-05 01:49:40.580982","Thursday",1,9,"Technical",1
"c4fba7c9-5232-4a89-93f4-af2c157b82dc","Patricia Barr","2026-01-09 10:17:04.573883","Friday",10,42,"Service",0
"db6530e4-3627-483a-bdfe-44c6d6226936","Monique Smith","2026-04-21 23:59:35.011467","Tuesday",23,14,"Account",0
"3381a64e-6512-4c8d-b026-106f84a77437","Paul Pena","2026-05-06 17:00:19.934514","Wednesday",17,9,"Technical",0
"109a8368-918c-4f73-b922-cf8df01beecb","Troy Williams","2026-03-20 10:48:04.834591","Friday",10,23,"Technical",0
"2631d9f5-0c58-46ce-871a-8882e7913a9e","David Gray","2026-03-15 01:36:20.954813","Sunday",1,7,"Account",1
"b366e3c5-2c51-46b4-a695-3add6f7fe29b","Katie Casey","2026-01-16 07:56:26.547760","Friday",7,18,"Service",1
"c6dd00fe-c0c4-4aef-bf60-d380f306872a","Destiny Palmer","2026-03-31 23:18:13.026145","Tuesday",23,13,"Technical",0
"e82b44d6-21e7-48b8-a7c1-28d436c7baf7","James Charles","2026-01-22 15:34:27.184991","Thursday",15,28,"Technical",0
"8b15304a-ea8f-4e04-8013-ff5635d5f71b","Debbie Conner","2026-04-02 05:36:42.175021","Thursday",5,9,"Account",0
"0bbbbf6e-5c12-4fac-bffc-450a92be7d4a","Thomas Fuentes","2026-04-26 17:33:43.001321","Sunday",17,7,"Billing",0
"bac03293-e90d-4a8a-bfac-e492ef9201ad","James Gomez","2026-04-30 05:38:38.681422","Thursday",5,2,"Technical",1
"7a39b964-9f49-4b98-abad-fca5c4c2f023","Teresa Long","2026-02-18 07:23:27.357536","Wednesday",7,7,"Service",1
"1a16a5fb-8c49-43ed-a348-549e7efc8738","Robert Li","2026-04-25 19:20:33.878343","Saturday",19,5,"Technical",1
"655e8554-5c68-4bb0-8eb4-f2d4665ed0b8","Melissa Wise","2026-01-10 07:38:23.668581","Saturday",7,12,"Technical",0
"15e8d93a-76b6-41e9-8826-2094b6ec29e0","Crystal Allen","2026-01-10 00:31:30.275398","Saturday",0,14,"Service",0
"e3661d18-f477-47f8-97c1-c71156e9d7e5","Angela Shah","2026-04-18 10:49:29.853454","Saturday",10,17,"Service",1
"deb91b5c-7e66-4fc9-bdf2-29504c9c22d7","Gabriella Morgan","2026-02-16 10:52:21.456590","Monday",10,36,"Billing",0
"5c0f803d-8950-4047-b021-c16c0cdf9352","Stacy Mosley","2026-01-05 21:29:40.468431","Monday",21,13,"Technical",0
"143d11a6-beed-4a5a-94e8-8275949e8c0c","Jennifer Wilson","2026-01-29 04:18:33.625053","Thursday",4,14,"Technical",0
"20512146-d93b-4a24-8842-bc9a1c9fad16","Roger Simon","2026-01-17 05:23:48.762973","Saturday",5,13,"Billing",1
"5e230694-b119-4171-a52a-2079a9483060","Wendy Lam","2026-01-14 04:52:13.549541","Wednesday",4,7,"Service",1
"3eb73c3e-5f86-43a7-8a9f-dbfcb2d32a1f","Jessica Wade","2026-04-17 12:46:32.791068","Friday",12,24,"Billing",0
"f49d511e-028f-4153-a533-a8b5ac892dfa","Anna Mccormick","2026-04-12 15:48:26.659836","Sunday",15,20,"Account",0
"7ef1c2df-693d-4053-b777-dc82a6a10e40","Katherine Warren","2026-04-23 03:38:33.893448","Thursday",3,14,"Technical",1
"860eff36-c65a-4c86-bf89-cd8a135440d0","John Bush","2026-01-20 17:58:24.737271","Tuesday",17,9,"Billing",1
"05cbc7b1-9bc5-48c3-b4ab-1bc3a743911b","Joseph Estrada","2026-02-28 21:40:54.991023","Saturday",21,5,"Technical",1
"2dafb8b0-8fca-43d8-a79a-04590de1288d","Tony Torres","2026-03-26 14:55:09.586871","Thursday",14,19,"Billing",0
"5eb9ec69-858f-4289-a878-b6c4c0d24de8","Rachel Walker","2026-04-24 13:19:05.532517","Friday",13,39,"Billing",1
"3f3c3476-56e7-46fc-97f7-990addb6d7fd","Crystal Morton","2026-04-24 00:51:39.028516","Friday",0,20,"Account",0
"d049408f-eafd-48fa-84af-6ee4e801134a","Matthew Small","2026-02-09 07:23:34.909314","Monday",7,16,"Service",0
"dbeb3b2f-12b7-4fe8-81c0-f685bf48df3b","David Bryant","2026-02-28 07:35:51.450332","Saturday",7,4,"Account",0
"b0058901-53c6-4068-bd6b-79d3d73800b3","Nicholas Patel","2026-01-12 03:07:59.596885","Monday",3,18,"Account",1
"ba04592b-34f4-4473-bf62-162d0f773e80","Michelle Tucker","2026-03-15 05:57:14.763992","Sunday",5,10,"Account",1
"8781e950-332e-4e5c-b676-cd2f7b532aa1","Kelly Marsh","2026-03-01 00:33:19.799467","Sunday",0,7,"Service",0
"720f8e6f-42ee-4e16-a882-d156028494fe","Michael Rogers","2026-02-23 21:16:40.964513","Monday",21,10,"Billing",0
"12860a97-97c1-427a-b317-d1e6d53ab12e","Cassandra Lee","2026-04-16 15:55:53.439324","Thursday",15,25,"Billing",0
"9c0818f1-5141-4d8e-8f3d-50bdfed6fb24","Samantha Glenn","2026-05-05 04:54:31.172151","Tuesday",4,10,"Billing",1
"be03334e-869d-4b1f-a5cf-f21f4bec5e13","Katrina Conrad","2026-02-23 20:47:46.077735","Monday",20,16,"Billing",0
"bc4423c0-8337-425a-bb19-d7e41e002dfb","Kevin Vasquez","2026-05-17 03:37:09.432063","Sunday",3,2,"Billing",0
"ca414afc-bba5-480b-8fe9-91f20db0c2fa","Angela Price","2026-01-27 03:01:20.538204","Tuesday",3,14,"Billing",0
"f545b36a-f831-4f5f-a2ac-3e6465cd0077","Jennifer Bryant","2026-04-25 18:47:30.884743","Saturday",18,6,"Billing",0
"cc04dd3a-14f7-4e96-b684-9e46a65de38b","Tyler Santiago","2026-03-04 16:54:00.991566","Wednesday",16,34,"Technical",1
"553aa542-9ca1-4566-8afb-17339816e8f0","Amber Bullock","2026-02-24 08:34:32.545746","Tuesday",8,10,"Account",0
"423ae8a6-9188-426e-a578-abf8f78c49ba","Brandon Hughes","2026-01-01 23:27:22.618467","Thursday",23,2,"Technical",1
"431d1ee6-c193-4b3a-a6a9-9ea48300a5cf","Jesse Mckay","2026-01-23 16:08:40.202891","Friday",16,49,"Billing",1
"9c602d45-2ba5-4a64-81bc-7dc79b74f2af","Lisa Lynch","2026-02-05 16:45:01.108706","Thursday",16,13,"Billing",0
"91ab90be-61fa-43aa-81a7-faed02bb0cf0","Billy Peterson","2026-01-25 20:07:04.051664","Sunday",20,8,"Account",1
"64a0dd62-0540-4e53-acd7-39929e3fec37","Ryan Brown","2026-04-19 00:56:14.124196","Sunday",0,2,"Billing",1
"3454528c-0924-4d4d-a3fd-6ea0c9d49434","Michael Thompson","2026-02-07 07:46:34.712949","Saturday",7,9,"Technical",0
"2cf52de4-5aba-4316-8647-3ab71096a2b8","Debra Ayala","2026-01-18 09:24:47.536242","Sunday",9,11,"Technical",0
"4196410b-2b2c-45af-9c47-8f75248048b9","Kevin Parker","2026-03-14 19:37:02.735344","Saturday",19,2,"Billing",0
"00e3f47d-d545-4038-a51c-b19075058755","Mr. Daniel Jacobs","2026-03-10 01:10:24.656412","Tuesday",1,14,"Service",1
"091b08d5-7f05-47f6-9047-9672d7aefea9","Caroline Powell","2026-03-11 06:25:20.454481","Wednesday",6,15,"Technical",1
"d137254d-e0c8-4ff2-92e3-4f628fa01f5a","Autumn Mills","2026-03-05 16:10:02.625000","Thursday",16,19,"Account",1
"038a4aa2-7749-4eb5-a976-4a45551de7a6","Nathaniel Hunt","2026-03-21 15:28:31.657951","Saturday",15,23,"Service",0
"03aea5d7-1b82-4c9f-ab5e-8a327fa4323d","Miguel Thomas MD","2026-03-14 21:54:51.804106","Saturday",21,4,"Technical",0
"4a902393-bd72-4794-87b9-a7c50c98c572","Matthew Smith","2026-04-16 19:12:18.619717","Thursday",19,2,"Technical",0
"8b40bc4b-230c-4d84-ac33-19c3857109c7","Adrian Terry","2026-02-19 18:19:42.986243","Thursday",18,2,"Technical",1
"593c6599-b54d-4184-9910-71e73f42ac3d","Tammy Davis","2026-02-06 06:54:08.861516","Friday",6,11,"Service",0
"5cd24d01-25f9-481f-8028-3dc4bb1762c9","Edward Murphy","2026-03-27 08:03:08.708557","Friday",8,21,"Account",0
"7e9b5404-f413-49c0-84a0-921e5105cccf","Lisa Woodard","2026-05-05 14:32:36.382513","Tuesday",14,24,"Service",1
"92f47716-5aa8-49cf-b39b-c2b653dde0e2","Patrick Brown","2026-05-11 13:08:01.007856","Monday",13,38,"Billing",0
"4e8967b6-a008-49aa-98c2-09c082797077","Robin Peck","2026-04-05 20:57:06.750012","Sunday",20,6,"Service",1
"a6ac1955-43a8-4907-b702-66d099332a32","Brittany Ward","2026-03-04 17:15:11.309731","Wednesday",17,7,"Service",0
"b5ea9547-a681-4150-8838-5ca02ddecffb","Sarah Torres","2026-02-11 07:04:46.458508","Wednesday",7,2,"Billing",0
"7fe898aa-7263-4321-a564-82678671a926","Victor Callahan","2026-05-02 08:57:35.415535","Saturday",8,15,"Service",1
"29b3ea32-bf15-4d37-80ea-a85eab0d0229","Amy Butler","2026-01-15 07:51:24.946471","Thursday",7,6,"Billing",1
"8578ed11-e071-48b3-a8cd-2d3f3750006f","Sandra Hester","2026-01-10 00:06:45.616448","Saturday",0,10,"Service",0
"369f554b-d9c3-43f5-998d-896afcff8635","Heidi Torres","2026-04-21 17:31:05.221973","Tuesday",17,5,"Technical",1
"08fafe9c-569b-4408-a167-7d1ed0128b33","Jamie Davila","2026-04-26 17:12:41.105740","Sunday",17,2,"Service",0
"7175a0fa-6299-455b-aa31-396d35f3c5b0","Gordon Mills","2026-05-12 21:39:32.297712","Tuesday",21,6,"Service",1
"10d7656c-f69c-4f7d-8889-74e37a505347","Emily Jones","2026-03-23 09:12:51.822106","Monday",9,38,"Technical",0
